"","sale_head","price","price_sqm","created","floor_size","level_condo","num_bed","num_bath","condo_name","zone","near_lo_type1","near_lo_name1","near_lo_dist1","near_lo_type2","near_lo_name2","near_lo_dist2","near_lo_type3","near_lo_name3","near_lo_dist3","near_lo_type4","near_lo_name4","near_lo_dist4","near_lo_type5","near_lo_name5","near_lo_dist5","near_lo_type6","near_lo_name6","near_lo_dist6","owner","longitude","latitude","list_link"
"146","[Best Deal] Ivy Ampio Duplex Type 🔥 High-class Condominium Close to MRT Thai cultural center, Chinese Embassy 3bedroom 3bathroom 135.98sqm, Tel & Line 065-821-0041 Alice ✨AL212","฿25,000,000","(183,851 B./Sq.m.)","Created 2022-11-05 12:44","135.98 Sq.m.","Level 21-50","3 Bedrooms","3 Bedrooms","Condo Ivy Ampio","Ratchadapisek, Huaikwang, Suttisan","living_transit","MRT Thailand Cultural Center","0.4 Km.","living_mall","FortuneTown","0.6 Km.","living_mall","CentralPlaza Grand Rama 9","0.6 Km.","living_mall","Big C Extra Ratchadapisek","0.7 Km.","living_transit","MRT Phra Ram 9","0.7 Km.","living_mall","The Street Ratchada","0.9 Km.","alisa-w",100.5683282,13.7630933,"https://www.livinginsider.com/livingdetail_en/1359604/Best-Deal-Ivy-Ampio-Duplex-Type-High-class-Condominium-Close-to-MRT-Thai-cultural-center-Chines.html"
"147","[Best Deal] Life Ratchadapisek 2bedroom 1bathroom 46sqm, Tel & Line 065-821-0041 Alice ✨","฿4,600,000","(100,000 B./Sq.m.)","Created 2022-11-13 20:45","46 Sq.m.","Level 11-20","2 Bedrooms","2 Bedrooms","Condo Life Ratchadapisek","Ratchadapisek, Huaikwang, Suttisan","living_transit","MRT Huai Khwang","0.5 Km.","living_transit","MRT Sutthisan","0.8 Km.","living_mall","The Street Ratchada","1.4 Km.","living_mall","Big C Extra Ratchadapisek","1.6 Km.","living_academy","University of the Thai Chamber of Commerce","1.6 Km.","living_hospital","Paolo Memorial Nawamin Hospital","2.8 Km.","alisa-w",100.5745872,13.7829619,"https://www.livinginsider.com/livingdetail_en/1371842/Best-Deal-Life-Ratchadapisek-2bedroom-1bathroom-46sqm-Tel-Line-065-821-0041-Alice-.html"
"148","Tel. 096-287-8261 Quinn Condo Ratchada 17 Near MRT Blue line Sutthisan Station","฿3,700,000","(105,714 B./Sq.m.)","Created 2022-09-14 18:16","35 Sq.m.","Level 7","1 Bedrooms","1 Bedrooms","Quinn Condo","Ratchadapisek, Huaikwang, Suttisan","living_transit","MRT Sutthisan","0.4 Km.","living_transit","MRT Huai Khwang","0.9 Km.","living_academy","University of the Thai Chamber of Commerce","1.6 Km.","living_mall","The Street Ratchada","1.8 Km.","living_mall","Big C Extra Ratchadapisek","2.0 Km.","living_hospital","Paolo Hospital Phaholyothin","2.6 Km.","บริการโพสต์_อสังหา...",100.5732439,13.786642,"https://www.livinginsider.com/livingdetail_en/1278086/Tel-096-287-8261-Quinn-Condo-Ratchada-17-Near-MRT-Blue-line-Sutthisan-Station.html"
"149","Tel. 096-287-8261 Quinn Condo Ratchada 17, New room, fully furnished","฿3,900,000","(111,429 B./Sq.m.)","Created 2021-08-25 19:29","35 Sq.m.","Level 11","1 Bedrooms","1 Bedrooms","Quinn Condo","Ratchadapisek, Huaikwang, Suttisan","living_transit","MRT Sutthisan","0.4 Km.","living_transit","MRT Huai Khwang","0.9 Km.","living_academy","University of the Thai Chamber of Commerce","1.6 Km.","living_mall","The Street Ratchada","1.8 Km.","living_mall","Big C Extra Ratchadapisek","2.0 Km.","living_hospital","Paolo Hospital Phaholyothin","2.6 Km.","บริการโพสต์_อสังหา...",100.5732439,13.786642,"https://www.livinginsider.com/livingdetail_en/864442/Tel-096-287-8261-Quinn-Condo-Ratchada-17-New-room-fully-furnished.html"
"150","𝐗𝐓 𝗛𝘂𝗮𝗶𝗞𝗵𝘄𝗮𝗻𝗴 | 1Bed 31Sq.m |✔️The Best Price Guarantee 💯📱𝟬𝟲𝟮-𝟰𝟮𝟰𝟱𝟰𝟳𝟰","฿3,690,000","(119,032 B./Sq.m.)","Created 2022-10-04 01:43","31 Sq.m.","Level 21-50","1 Bedrooms","1 Bedrooms","Condo XT Huaikhwang","Ratchadapisek, Huaikwang, Suttisan","living_transit","MRT Huai Khwang","0.2 Km.","living_mall","The Street Ratchada","1.1 Km.","living_mall","Big C Extra Ratchadapisek","1.3 Km.","living_academy","University of the Thai Chamber of Commerce","1.5 Km.","living_transit","MRT Thailand Cultural Center","1.6 Km.","living_mall","FortuneTown","2.6 Km.","maimiko",100.5755896,13.7803364,"https://www.livinginsider.com/livingdetail_en/1308942/%F0%9D%90%97%F0%9D%90%93-%F0%9D%97%9B%F0%9D%98%82%F0%9D%97%AE%F0%9D%97%B6%F0%9D%97%9E%F0%9D%97%B5%F0%9D%98%84%F0%9D%97%AE%F0%9D%97%BB%F0%9D%97%B4-1Bed-31Sq-m-%EF%B8%8FThe-Best-Price-Guarantee-%F0%9D%9F%AC%F0%9D%9F%B2%F0%9D%9F%AE-%F0%9D%9F%B0%F0%9D%9F%AE%F0%9D%9F%B0%F0%9D%9F%B1%F0%9D%9F%B0%F0%9D%9F%B3%F0%9D%9F%B0.html"
"151","Sell ​​​​Chapter one Eco, 30 sqm, 1 bedroom, 3.3 million baht only, pool view.","฿3,300,000","(110,000 B./Sq.m.)","Created 2022-04-03 21:09","30 Sq.m.","Level 21","1 Bedrooms","1 Bedrooms","Condo Chapter One Eco Ratchada - Huai Khwang","Ratchadapisek, Huaikwang, Suttisan","living_mall","The Street Ratchada","0.9 Km.","living_transit","MRT Huai Khwang","1.0 Km.","living_mall","Big C Extra Ratchadapisek","1.0 Km.","living_hospital","Piyavate Hospital","2.1 Km.","living_mall","CentralPlaza Grand Rama 9","2.1 Km.","living_mall","FortuneTown","2.2 Km.","katnuttakun",100.5796085,13.7718401,"https://www.livinginsider.com/livingdetail_en/1076129/Sell-Chapter-one-Eco-30-sqm-1-bedroom-3-3-million-baht-only-pool-view-.html"
"152","Sell ​​​​Chapter one Eco, 30 sqm, 1 bedroom, 3.3 million baht only, pool view.","฿3,300,000","(110,000 B./Sq.m.)","Created 2022-04-03 21:09","30 Sq.m.","Level 21","1 Bedrooms","1 Bedrooms","Condo Chapter One Eco Ratchada - Huai Khwang","Ratchadapisek, Huaikwang, Suttisan","living_mall","The Street Ratchada","0.9 Km.","living_transit","MRT Huai Khwang","1.0 Km.","living_mall","Big C Extra Ratchadapisek","1.0 Km.","living_hospital","Piyavate Hospital","2.1 Km.","living_mall","CentralPlaza Grand Rama 9","2.1 Km.","living_mall","FortuneTown","2.2 Km.","katnuttakun",100.5796085,13.7718401,"https://www.livinginsider.com/livingdetail_en/1076129/Sell-Chapter-one-Eco-30-sqm-1-bedroom-3-3-million-baht-only-pool-view-.html"
"153","Noble Revolve Ratchada","฿4,300,000","(165,385 B./Sq.m.)","Created 2022-11-18 13:55","26 Sq.m.","Level 19","1 Bedrooms","1 Bedrooms","Condo Noble Revolve Ratchada","Ratchadapisek, Huaikwang, Suttisan","living_transit","MRT Thailand Cultural Center","0.3 Km.","living_mall","Big C Extra Ratchadapisek","0.6 Km.","living_mall","CentralPlaza Grand Rama 9","0.7 Km.","living_transit","MRT Phra Ram 9","0.8 Km.","living_mall","The Street Ratchada","0.8 Km.","living_mall","FortuneTown","0.8 Km.","pimwiga",100.5693188,13.7639217,"https://www.livinginsider.com/livingdetail_en/1378335/Noble-Revolve-Ratchada.html"
"154","Ratchada 18 for sale, cheapest, beautiful direction","฿1,800,000","(60,000 B./Sq.m.)","Created 2022-08-30 19:07","30 Sq.m.","Level 5-10","1 Bedrooms","1 Bedrooms","C Style Condo","Ratchadapisek, Huaikwang, Suttisan","living_transit","MRT Sutthisan","1.1 Km.","living_transit","MRT Huai Khwang","1.2 Km.","living_mall","The Street Ratchada","1.9 Km.","living_mall","Big C Extra Ratchadapisek","2.1 Km.","living_hospital","Paolohospital chokchai4","2.4 Km.","living_academy","University of the Thai Chamber of Commerce","2.5 Km.","Ake Kun",100.5828005,13.7842859,"https://www.livinginsider.com/livingdetail_en/1255436/Ratchada-18-for-sale-cheapest-beautiful-direction.html"
"155","XT017_W 🌌 XT HUAIKHWANG only 75 meters to MRT 🌠","฿4,533,000","(166,349 B./Sq.m.)","Created 2021-04-23 13:54","27.25 Sq.m.","Level 10","1 Bedrooms","1 Bedrooms","Condo XT Huaikhwang","Ratchadapisek, Huaikwang, Suttisan","living_transit","MRT Huai Khwang","0.2 Km.","living_mall","The Street Ratchada","1.1 Km.","living_mall","Big C Extra Ratchadapisek","1.3 Km.","living_academy","University of the Thai Chamber of Commerce","1.5 Km.","living_transit","MRT Thailand Cultural Center","1.6 Km.","living_mall","FortuneTown","2.6 Km.","BEAMSMARTFINDER",100.5755896,13.7803364,"https://www.livinginsider.com/livingdetail_en/743053/XT017_W-XT-HUAIKHWANG-only-75-meters-to-MRT-.html"
"156","Urgent, IVY AMPIO 44.2 Sqm, only 6,300,000 baht, beautiful room, high floor, unblocked view, contact 0628285146","฿6,300,000","(142,534 B./Sq.m.)","Created 2022-11-26 09:16","44.20 Sq.m.","Level 21-50","1 Bedrooms","1 Bedrooms","Condo Ivy Ampio","Ratchadapisek, Huaikwang, Suttisan","living_transit","MRT Thailand Cultural Center","0.4 Km.","living_mall","FortuneTown","0.6 Km.","living_mall","CentralPlaza Grand Rama 9","0.6 Km.","living_mall","Big C Extra Ratchadapisek","0.7 Km.","living_transit","MRT Phra Ram 9","0.7 Km.","living_mall","The Street Ratchada","0.9 Km.","Cherphat_",100.5683282,13.7630933,"https://www.livinginsider.com/livingdetail_en/1388383/Urgent-IVY-AMPIO-44-2-Sqm-only-6300000-baht-beautiful-room-high-floor-unblocked-view-contact.html"
"157","[Hot Deal] The best price in the building, 2.9 million!!! The owner sells at a loss!!! 1 bedroom garden view near MRT contact 0628285146","฿2,900,000","(89,645 B./Sq.m.)","Created 2022-11-21 17:06","32.35 Sq.m.","Level 5-10","1 Bedrooms","1 Bedrooms","Condo Centric Huai Khwang Station","Ratchadapisek, Huaikwang, Suttisan","living_transit","MRT Huai Khwang","0.2 Km.","living_transit","MRT Sutthisan","1.0 Km.","living_mall","The Street Ratchada","1.1 Km.","living_mall","Big C Extra Ratchadapisek","1.3 Km.","living_academy","University of the Thai Chamber of Commerce","1.5 Km.","living_mall","FortuneTown","2.6 Km.","Cherphat_",100.5740166,13.7804357,"https://www.livinginsider.com/livingdetail_en/1382162/Hot-Deal-The-best-price-in-the-building-2-9-million-The-owner-sells-at-a-loss-1-bedroom-gar.html"
"158","Condo for sale, Diamond Ratchadaphisek 12, near Huai Khwang MRT, 2 bedrooms, 1 bathroom.","฿2,990,000","(71,875 B./Sq.m.)","Created 2021-10-12 16:30","41.60 Sq.m.","Level 5-10","2 Bedrooms","2 Bedrooms","Condo Diamond Ratchada","Ratchadapisek, Huaikwang, Suttisan","living_transit","MRT Huai Khwang","0.4 Km.","living_mall","The Street Ratchada","0.5 Km.","living_mall","Big C Extra Ratchadapisek","0.7 Km.","living_transit","MRT Thailand Cultural Center","1.0 Km.","living_academy","University of the Thai Chamber of Commerce","1.6 Km.","living_mall","FortuneTown","2.0 Km.","RedCoach",100.5740066,13.7746225,"https://www.livinginsider.com/livingdetail_en/909778/Condo-for-sale-Diamond-Ratchadaphisek-12-near-Huai-Khwang-MRT-2-bedrooms-1-bathroom-.html"
"159","Condo for sale with tenants Greene Sutthisan Condo near MRT Sutthisan","฿1,900,000","(59,824 B./Sq.m.)","Created 2021-01-02 13:34","31.76 Sq.m.","Level 5-10","1 Bedrooms","1 Bedrooms","Condo Grene Suthisarn","Ratchadapisek, Huaikwang, Suttisan","living_transit","MRT Sutthisan","1.2 Km.","living_hospital","Paolohospital chokchai4","1.9 Km.","living_mall","The Street Ratchada","2.5 Km.","living_mall","Big C Extra Ratchadapisek","2.7 Km.","living_academy","University of the Thai Chamber of Commerce","2.9 Km.","living_mall","Big C Supercenter Latphrao","2.9 Km.","chanatipgun",100.5852148,13.7892417,"https://www.livinginsider.com/livingdetail_en/645638/Condo-for-sale-with-tenants-Greene-Sutthisan-Condo-near-MRT-Sutthisan.html"
"160","Condo for sale Chateau Ratchada 13 Phase 1","฿1,950,000","(Stock ID : S998)","Created 2022-10-23 10:19","32.30 Sq.m.","Level 5-10","Studio room","Studio room","Project unknown","Ratchadapisek, Huaikwang, Suttisan","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","siriphatchara",0,0,"https://www.livinginsider.com/livingdetail_en/1340755/Condo-for-sale-Chateau-Ratchada-13-Phase-1.html"
"161","ขายด่วน Rhythm Ratchada Huaikwang ถูกกว่าตลาดมาก 1bed1bath 36 sqm. 3,740,000 ถูกมาก","฿3,740,000","(103,889 B./Sq.m.)","Created 2019-01-29 16:02","36 Sq.m.","Level 11-20","1 Bedrooms","1 Bedrooms","Condo Rhythm Ratchada - Huaikhwang","Ratchadapisek, Huaikwang, Suttisan","living_transit","MRT Huai Khwang","0.1 Km.","living_mall","The Street Ratchada","0.9 Km.","living_mall","Big C Extra Ratchadapisek","1.1 Km.","living_academy","University of the Thai Chamber of Commerce","1.5 Km.","living_mall","CentralPlaza Grand Rama 9","2.3 Km.","living_mall","FortuneTown","2.4 Km.","specialpp",100.5757355,13.7984854,"https://www.livinginsider.com/livingdetail_en/283452/1/%E0%B8%82%E0%B8%B2%E0%B8%A2%E0%B8%94%E0%B9%88%E0%B8%A7%E0%B8%99-Rhythm-Ratchada-Huaikwang-%E0%B8%96%E0%B8%B9%E0%B8%81%E0%B8%81%E0%B8%A7%E0%B9%88%E0%B8%B2%E0%B8%95%E0%B8%A5%E0%B8%B2%E0%B8%94%E0%B8%A1%E0%B8%B2%E0%B8%81-1bed1bath-36-sqm-3740000%09-%E0%B8%96%E0%B8%B9%E0%B8%81%E0%B8%A1%E0%B8%B2%E0%B8%81.html"
"162","𝐗𝐓 𝗛𝘂𝗮𝗶𝗞𝗵𝘄𝗮𝗻𝗴 | 1Bed 31Sq.m |💥𝑯𝑰𝑮𝑯 𝑭𝑳𝑶𝑶𝑹✔️The Best Price Guarantee 💯📱𝟬𝟲𝟮-𝟰𝟮𝟰𝟱𝟰𝟳𝟰","฿3,690,000","(119,032 B./Sq.m.)","Created 2022-10-04 01:14","31 Sq.m.","Level 21-50","1 Bedrooms","1 Bedrooms","Condo XT Huaikhwang","Ratchadapisek, Huaikwang, Suttisan","living_transit","MRT Huai Khwang","0.2 Km.","living_mall","The Street Ratchada","1.1 Km.","living_mall","Big C Extra Ratchadapisek","1.3 Km.","living_academy","University of the Thai Chamber of Commerce","1.5 Km.","living_transit","MRT Thailand Cultural Center","1.6 Km.","living_mall","FortuneTown","2.6 Km.","maimiko",100.5755896,13.7803364,"https://www.livinginsider.com/livingdetail_en/1308924/%F0%9D%90%97%F0%9D%90%93-%F0%9D%97%9B%F0%9D%98%82%F0%9D%97%AE%F0%9D%97%B6%F0%9D%97%9E%F0%9D%97%B5%F0%9D%98%84%F0%9D%97%AE%F0%9D%97%BB%F0%9D%97%B4-1Bed-31Sq-m-%F0%9D%91%AF%F0%9D%91%B0%F0%9D%91%AE%F0%9D%91%AF-%F0%9D%91%AD%F0%9D%91%B3%F0%9D%91%B6%F0%9D%91%B6%F0%9D%91%B9%EF%B8%8FThe-Best-Price-Guarantee-%F0%9D%9F%AC%F0%9D%9F%B2%F0%9D%9F%AE-%F0%9D%9F%B0%F0%9D%9F%AE%F0%9D%9F%B0%F0%9D%9F%B1%F0%9D%9F%B0%F0%9D%9F%B3%F0%9D%9F%B0.html"
"163","Maestro 19, sale with tenant, 1 bed, 41 sq m, very good price (4.75 Mb.) (JOY0844540191)","฿4,750,000","(115,854 B./Sq.m.)","Created 2022-11-28 20:58","41 Sq.m.","Level 51-99","1 Bedrooms","1 Bedrooms","Condo MAESTRO 19 Ratchada 19 – Vipha","Ratchadapisek, Huaikwang, Suttisan","living_transit","MRT Ratchadaphisek","0.6 Km.","living_transit","MRT Sutthisan","0.9 Km.","living_academy","Civil Aviation Training Center","1.8 Km.","living_academy","St. John's University","1.8 Km.","living_mall","Union Mall","2.0 Km.","living_academy","University of the Thai Chamber of Commerce","2.2 Km.","Joyja Joyjoy",100.5696123,13.7968367,"https://www.livinginsider.com/livingdetail_en/1391934/Maestro-19-sale-with-tenant-1-bed-41-sq-m-very-good-price-4-75-Mb-JOY0844540191.html"
"164","SF003 for sale The colory vivid condo, beautiful condo, walking distance to MRT Huai Khwang","฿1,990,000","(63,517 B./Sq.m.)","Created 2022-10-18 19:22","31.33 Sq.m.","Level 4","1 Bedrooms","1 Bedrooms","Condo The Colory Vivid","Ratchadapisek, Huaikwang, Suttisan","living_transit","MRT Huai Khwang","0.3 Km.","living_mall","The Street Ratchada","0.9 Km.","living_mall","Big C Extra Ratchadapisek","1.1 Km.","living_academy","University of the Thai Chamber of Commerce","1.8 Km.","living_mall","CentralPlaza Grand Rama 9","2.4 Km.","living_mall","FortuneTown","2.5 Km.","สิงห์อสังหา เรียลเอส...",100.5763759,13.7776259,"https://www.livinginsider.com/livingdetail_en/1331701/SF003-for-sale-The-colory-vivid-condo-beautiful-condo-walking-distance-to-MRT-Huai-Khwang.html"
"165","Chapter One ECO - Ratchada-Huaikwang for sale 1 bedroom, beautiful decorated room","฿3,440,000","(114,514 B./Sq.m.)","Created 2022-10-14 12:27","30.04 Sq.m.","Level 21-50","1 Bedrooms","1 Bedrooms","Condo Chapter One Eco Ratchada - Huai Khwang","Ratchadapisek, Huaikwang, Suttisan","living_mall","The Street Ratchada","0.9 Km.","living_transit","MRT Huai Khwang","1.0 Km.","living_mall","Big C Extra Ratchadapisek","1.0 Km.","living_hospital","Piyavate Hospital","2.1 Km.","living_mall","CentralPlaza Grand Rama 9","2.1 Km.","living_mall","FortuneTown","2.2 Km.","Namsupa",100.5796085,13.7718401,"https://www.livinginsider.com/livingdetail_en/1325231/Chapter-One-ECO-Ratchada-Huaikwang-for-sale-1-bedroom-beautiful-decorated-room.html"
"166","Sale Chapterone Eco Huai Khwang 🍁 very cheap price 🍁 30 sq m 🍁 3.5 million baht only pool view","฿3,300,000","(110,000 B./Sq.m.)","Created 2021-10-11 11:51","30 Sq.m.","Level 21","1 Bedrooms","1 Bedrooms","Condo Chapter One Eco Ratchada - Huai Khwang","Ratchadapisek, Huaikwang, Suttisan","living_mall","The Street Ratchada","0.9 Km.","living_transit","MRT Huai Khwang","1.0 Km.","living_mall","Big C Extra Ratchadapisek","1.0 Km.","living_hospital","Piyavate Hospital","2.1 Km.","living_mall","CentralPlaza Grand Rama 9","2.1 Km.","living_mall","FortuneTown","2.2 Km.","katnuttakun",100.5796085,13.7718401,"https://www.livinginsider.com/livingdetail_en/908400/Sale-Chapterone-Eco-Huai-Khwang-very-cheap-price-30-sq-m-3-5-million-baht-only-pool-view.html"
"167","Big room 33 sqm. A space play Sutthisan - Ratchada 1.88 million","฿1,880,000","(56,970 B./Sq.m.)","Created 2022-10-31 14:44","33 Sq.m.","Level 1-4","1 Bedrooms","1 Bedrooms","Condo A Space Play Ratchada-Sutthisarn","Ratchadapisek, Huaikwang, Suttisan","living_transit","MRT Sutthisan","1.6 Km.","living_hospital","Paolohospital chokchai4","1.6 Km.","living_mall","Big C Supercenter Latphrao","2.5 Km.","living_mall","The Street Ratchada","2.8 Km.","living_mall","Big C Extra Ratchadapisek","3.0 Km.","living_academy","University of the Thai Chamber of Commerce","3.3 Km.","connectiondot",100.5890631,13.7896472,"https://www.livinginsider.com/livingdetail_en/1352244/Big-room-33-sqm-A-space-play-Sutthisan-Ratchada-1-88-million.html"
"168","Selling at loss!!! Condo Centric Ratchada-Huay Kwang, 1 bedroom, large room, 32 sq.m., pool view with balcony.","฿3,800,000","(118,565 B./Sq.m.)","Created 2021-05-06 12:29","32.05 Sq.m.","Level 5-10","1 Bedrooms","1 Bedrooms","Condo Centric Huai Khwang Station","Ratchadapisek, Huaikwang, Suttisan","living_transit","MRT Huai Khwang","0.2 Km.","living_transit","MRT Sutthisan","1.0 Km.","living_mall","The Street Ratchada","1.1 Km.","living_mall","Big C Extra Ratchadapisek","1.3 Km.","living_academy","University of the Thai Chamber of Commerce","1.5 Km.","living_mall","FortuneTown","2.6 Km.","eyejarucha",100.5740166,13.7804357,"https://www.livinginsider.com/livingdetail_en/753769/Selling-at-loss-Condo-Centric-Ratchada-Huay-Kwang-1-bedroom-large-room-32-sq-m-pool-view-wit.html"
"169","Noble Revole Ratchada 2 1 bed, wide area, ceiling height 4 meters, contact Khun Nam 0824826479","฿8,300,000","(157,048 B./Sq.m.)","Created yesterday","52.85 Sq.m.","Level 5-10","1 Bedrooms","1 Bedrooms","Condo Noble Revolve Ratchada 2","Ratchadapisek, Huaikwang, Suttisan","living_transit","MRT Thailand Cultural Center","0.3 Km.","living_mall","CentralPlaza Grand Rama 9","0.6 Km.","living_mall","Big C Extra Ratchadapisek","0.7 Km.","living_transit","MRT Phra Ram 9","0.7 Km.","living_mall","FortuneTown","0.7 Km.","living_mall","The Street Ratchada","0.9 Km.","Namsupa",100.5691682,13.7631659,"https://www.livinginsider.com/livingdetail_en/1393151/Noble-Revole-Ratchada-2-1-bed-wide-area-ceiling-height-4-meters-contact-Khun-Nam-0824826479.html"
"170","🔥Selling rights to Marang condo, SOHO Ratchada 1 bed 1 bath Loft ☎️061-625-2555","฿6,870,000","(196,848 B./Sq.m.)","Created 2022-11-25 10:59","34.90 Sq.m.","Level 11-20","1 Bedrooms","1 Bedrooms","Condo SOHO Bangkok Ratchada","Ratchadapisek, Huaikwang, Suttisan","living_transit","MRT Huai Khwang","0.2 Km.","living_mall","The Street Ratchada","1.0 Km.","living_mall","Big C Extra Ratchadapisek","1.2 Km.","living_academy","University of the Thai Chamber of Commerce","1.7 Km.","living_mall","CentralPlaza Grand Rama 9","2.5 Km.","living_mall","FortuneTown","2.5 Km.","Attar Property",100.5758326,13.7785324,"https://www.livinginsider.com/livingdetail_en/1387179/Selling-rights-to-Marang-condo-SOHO-Ratchada-1-bed-1-bath-Loft-%EF%B8%8F061-625-2555.html"
